,values_fd
2607,27.166431732177784
2608,21.65452659606933
2609,24.96082656860358
2610,1.52307907104489
2611,-5.287151870727598
2612,22.81742843627933
2613,36.203751831054774
2614,12.264323425293014
2615,17.06269294738763
2616,6.757348098754846
2617,51.641170959472674
2618,31.95522331237794
2619,28.2989485931397
2620,29.01520538330078
2621,19.873298034667982
2622,-4.490708694457908
2623,31.79285598754882
2624,11.555466537475581
2625,13.97511566162109
2626,1.7330925750733286
2627,5.528394470214948
2628,-4.648966217040993
2629,27.05938926696774
2630,42.082058639526394
2631,1.462504730224623
2632,23.86267181396488
2633,19.753969650268573
2634,-28.712106094360365
2635,-2.5717077636718386
2636,-3.6850147247314453
2637,50.98990669250486
2638,18.048018417358435
2639,32.30610420227049
2640,16.385100860595685
2641,-0.20754058837894718
2642,0.008786087036128265
2643,9.42265045166016
2644,28.553125457763713
2645,43.16473312377923
2646,31.855684509277353
2647,30.022382278442365
2648,39.267328414917074
2649,18.686799774169913
2650,25.496621246337895
2651,26.780271759033212
2652,4.5068668365479425
2653,26.42680488586427
2654,-10.486187973022425
2655,10.59520065307629
2656,36.54941825866695
2657,32.80335067749024
2658,22.73745391845705
2659,27.911341857910088
2660,44.61681579589845
2661,42.683446273803725
2662,11.083081665039003
2663,11.118239440918046
2664,11.859286651611342
2665,39.28283439636232
2666,16.364688186645594
2667,8.866539001464844
2668,12.940255203247148
2669,-4.027461624145417
2670,15.45240173339846
2671,24.028942871093818
2672,4.707426071166992
2673,8.589519577026408
2674,12.72522933959965
2675,9.3426925659179
2676,-3.078135452270544
2677,19.105070953369136
2678,1.8072283172607513
2679,18.537896957397493
2680,43.75238449096673
2681,19.977407531738322
2682,13.93188972473149
2683,55.517246627807594
2684,34.38430946350104
2685,15.97240669250482
2686,10.637369003295817
2687,28.355517044067483
2688,7.650662231445381
2689,-1.1021055603026753
2690,11.976372833251958
2691,9.362741165161083
2692,8.782538070678697
2693,7.834435882568414
2694,19.777908706665016
2695,1.0789843750000045
2696,13.287418746948333
2697,47.73329849243157
2698,19.37948120117187
2699,22.304225692749014
2700,9.261711807251004
2701,17.151335220336932
2702,13.12732757568358
2703,8.532455215454092
2704,27.378949661254865
2705,17.428741760253956
2706,26.04939018249513
2707,11.297826538085928
2708,16.01618438720709
2709,41.3981080627442
2710,19.810001525878874
2711,28.170640411377008
2712,22.216911621093686
2713,32.61128395080573
2714,21.841225585937536
2715,32.59371177673347
2716,26.044355545043913
2717,21.63688690185552
2718,33.849336242675804
2719,25.289790954589876
2720,20.287952194213972
2721,21.729442214965843
2722,6.695617599487264
2723,38.60917442321772
2724,26.893217544555682
2725,28.902705383300827
2726,39.09878326416015
2727,22.979932632446207
2728,12.723863830566415
2729,40.012965316772465
2730,28.634414138793886
2731,14.969859542846734
2732,27.956100234985456
2733,25.5984490966797
2734,41.42787528991698
2735,20.715024414062555
2736,36.08684204101564
2737,24.228739166259743
2738,22.512088317871076
2739,14.11209411621087
2740,29.128582763671943
2741,-1.5043724822998001
2742,35.99697013854984
2743,38.65280853271486
2744,19.31279197692868
2745,31.911175537109443
2746,1.3980799865722702
2747,-0.5212200164794467
2748,19.03673286437993
2749,36.747294006347715
2750,49.17351524353023
2751,13.140092926025318
2752,42.67019767761235
2753,34.09333129882805
2754,7.675760650634743
2755,19.508914947509766
2756,14.144463272094754
2757,23.29470779418955
2758,21.033077392578093
2759,-1.289820632934493
2760,22.56587745666502
2761,9.339753952026399
2762,40.387199478149455
2763,10.839074707031273
2764,4.407810668945331
2765,38.538582229614235
2766,17.192779846191456
2767,36.15124298095702
2768,6.838573379516674
2769,16.031729507446357
2770,-3.2027863311767533
2771,15.460523681640666
2772,19.071716842651426
2773,26.48685981750498
2774,30.423320541381827
2775,11.15504447937019
2776,24.24095436096195
2777,25.46346351623538
2778,27.05766349792475
2779,11.805958023071298
2780,7.437461776733471
2781,15.078239212036124
2782,16.022079010009747
2783,15.938514251708966
2784,13.264304809570376
2785,18.041813812255896
2786,22.59120368957531
2787,26.45533256530757
2788,12.327492218017596
2789,12.613164825439526
2790,18.222248764038113
2791,12.920386352539026
2792,3.8012753295898847
2793,23.439922332763672
2794,10.060817031860438
2795,9.48145690917977
2796,20.39427452087409
2797,-2.3850847625732285
2798,16.9361408996582
2799,6.977161178588858
2800,19.962038726806668
2801,25.950910873413136
2802,0.17879333496091476
2803,30.87814910888676
2804,19.18746673583985
2805,30.281521987915085
2806,4.548685455322243
2807,14.969568176269604
2808,2.2064248657226244
2809,8.244205169677798
2810,24.687678680419936
2811,32.80666923522949
2812,30.64974143981931
2813,14.187544174194272
2814,25.624169769287164
2815,20.225317153930746
2816,19.588797378539994
2817,8.324821014404279
2818,20.00966621398925
2819,20.513474121093736
2820,16.8850228118896
2821,27.13821685791015
2822,23.888182373046902
2823,9.41502815246588
2824,9.05445854187019
2825,18.430243301391556
2826,22.311094589233335
2827,17.755694808960016
2828,44.19635200500488
2829,22.69831718444823
2830,39.0487399291992
2831,22.591397552490207
2832,14.785800399780214
2833,6.2200505065918605
2834,23.698385925292996
2835,21.953946762085025
2836,4.436553726196394
2837,22.907223510742256
2838,18.078235778808676
2839,23.4714208221435
2840,11.500278320312532
2841,23.83636940002441
2842,10.514160232543873
2843,-1.4907647705077807
2844,12.798648910522502
2845,11.314452896118155
2846,19.096389617919954
2847,32.328949127197234
2848,22.11203598022462
2849,28.031066131591842
2850,30.63346382141117
2851,11.611818084716901
2852,18.04860801696782
2853,28.770702133178816
2854,31.862681961059593
2855,19.77256637573248
2856,22.497234344482536
2857,13.749321365356536
2858,22.984562683105423
2859,21.43131546020504
2860,21.366009597778316
2861,24.65191062927238
2862,23.19138168334962
2863,17.47042373657223
2864,29.07063568115234
2865,9.407955780029283
2866,19.525414352416988
2867,14.406493530273451
2868,14.620040130615166
2869,12.725529708862268
2870,18.540440292358426
2871,18.849265518188417
2872,18.273822097778293
2873,16.695631332397397
2874,11.79396957397455
2875,23.978799896240275
2876,27.032253341674846
2877,22.24002006530759
2878,19.47252639770511
2879,26.109250030517615
2880,12.395575027465839
2881,69.46022895812996
2882,39.55813674926753
2883,20.768708877563427
2884,20.159368743896493
2885,6.281419219970644
2886,39.90447395324702
2887,12.053505401611346
2888,23.767928848266592
2889,10.838405075073297
2890,24.462726593017578
2891,34.583632354736324
2892,20.081091232299855
2893,22.714086074829197
2894,29.886995315551758
2895,30.03094512939458
2896,17.144744415283185
2897,4.60942138671885
2898,19.17029663085941
2899,8.632964248657231
2900,25.029579010009797
2901,17.833048706054797
2902,20.587292098999
2903,25.105879898071294
2904,28.515172042846643
2905,29.868410186767505
2906,11.499756851196253
2907,27.664500122070308
2908,15.704996337890634
2909,18.107845916748033
2910,29.550936355590807
2911,2.6489214324951718
2912,26.454886550903325
2913,26.009196014404324
2914,33.97088310241702
2915,13.56402923583994
2916,29.924120101928793
2917,31.104712829589857
2918,3.5769342803954487
2919,19.596783523559566
2920,20.22467025756839
2921,10.007495422363263
2922,31.034453277587886
2923,28.421520309448283
2924,9.336675720214885
2925,20.892983551025395
2926,29.301640625000005
2927,24.17293914794925
2928,25.734537277221648
2929,21.348794479370213
2930,40.76758666992191
2931,18.790602264404356
2932,42.34241271972655
2933,40.418749084472665
2934,15.58851882934573
2935,21.489469375610383
2936,36.294486007690466
2937,31.863883438110292
2938,22.237720718383798
2939,28.227290344238327
2940,37.33039924621585
2941,33.89605247497559
2942,29.9117153930664
2943,26.085195388793977
2944,23.1131314086914
2945,34.7668281555176
2946,28.607462921142655
2947,21.94319755554193
2948,11.997930755615243
2949,31.863723754882812
2950,24.93125984191886
2951,37.24242401123047
2952,32.288735961914085
2953,34.77916511535648
2954,33.38390342712398
2955,29.50540451049801
2956,57.074942092895526
2957,28.168773574829174
2958,27.518490524291906
2959,15.882006835937545
2960,17.611025695800777
2961,33.2312660980225
2962,43.306329421997134
2963,15.77165611267094
2964,48.40072547912598
2965,11.13946952819822
2966,7.3477873229981014
2967,46.59164894104015
2968,48.40309921264645
2969,18.27520622253428
2970,17.56479660034188
2971,20.956553192138585
2972,33.71313819885256
2973,39.54420669555668
2974,25.09766738891608
2975,28.62889953613285
2976,39.4712489318847
2977,30.22523712158204
2978,34.03329238891604
2979,36.03355255126951
2980,35.175814208984434
2981,30.75113143920896
2982,25.25355804443359
2983,11.42195434570317
2984,39.43854888916019
2985,14.857371673583998
2986,38.24321777343755
2987,20.424154663085915
2988,33.692260742187614
2989,36.869765167236324
2990,25.151076660156264
2991,35.18766677856445
2992,3.4096134948730423
2993,29.223628234863213
2994,11.074525451660179
2995,8.705468444824305
2996,35.569996032714926
2997,26.19834091186533
2998,36.69311424255375
2999,9.579905395507808
3000,34.78961151123053
3001,45.842024765014685
3002,39.84904701232904
3003,59.86734375000003
3004,34.5384782409667
3005,10.786064300536964
3006,16.3031610107422
3007,24.729705200195326
3008,19.779521331787123
3009,6.961769256591879
3010,12.050200805664076
3011,26.80115707397465
3012,17.411130828857495
3013,22.837008438110388
3014,32.93976844787596
3015,31.67480422973631
3016,26.087209701538086
3017,22.945519256591865
3018,32.909224243163976
3019,14.620485687255837
3020,22.776035003662173
3021,17.151843414306654
3022,46.538194427490225
3023,26.509186935424736
3024,31.25930900573735
3025,20.748421020507863
3026,51.334322814941515
3027,30.275761184692442
3028,8.888417205810583
3029,9.408302764892596
3030,51.69010284423837
3031,29.330668792724623
3032,38.39498001098639
3033,54.73972061157224
3034,40.50803939819343
3035,21.484377593994168
3036,36.966144866943296
3037,49.73448089599606
3038,10.297536621093741
3039,22.187794647216606
3040,30.362471466064562
3041,27.750356597900463
3042,38.73517150878888
3043,40.04124649047867
3044,34.863136596679624
3045,31.761999206542896
3046,53.755357513427725
3047,48.12289184570318
3048,29.817871246337745
3049,18.153761749267687
3050,40.101738281250164
3051,50.27229614257817
3052,44.31546844482409
3053,36.15167022705077
3054,23.519303894043105
3055,26.007292480468777
3056,36.913174743652235
3057,-6.104097595214853
3058,25.326329803466706
3059,41.13062179565418
3060,44.91599594116201
3061,12.789282379150336
3062,22.518934783935492
3063,14.341492767334103
3064,-2.6290939331054233
3065,26.837455596923746
3066,9.187607727050818
3067,-0.18881622314449942
3068,27.439178466796875
3069,36.49519454956055
3070,-23.24883148193362
3071,24.049419097900454
3072,-2.3994927215576354
3073,29.12191299438473
3074,35.91552619934089
3075,23.502140579223692
3076,38.55757247924805
3077,-6.28105400085451
3078,23.64695045471194
3079,7.309970169067469
3080,13.332546386718718
3081,23.265567626953157
3082,55.1577707672119
3083,63.54495399475093
3084,42.321282577514694
3085,27.66687553405768
3086,-12.532159652709879
3087,27.450053939819327
3088,40.69720825195316
3089,-0.413218612670903
3090,43.60770957946772
3091,13.866994705200227
3092,50.424497451782145
3093,26.067374038696357
3094,40.631024703979506
3095,12.519989013671875
3096,23.4954658508301
3097,37.03822029113769
3098,5.480926132202171
3099,35.86927375793459
3100,38.49699592590332
3101,22.171579055786196
3102,9.924173889160102
3103,15.156402435302653
3104,10.594161987304688
3105,17.78939994812015
3106,11.094407958984334
3107,48.41218856811531
3108,13.780853576660093
3109,23.70288848876953
3110,-4.561310577392533
3111,-1.4341184234618822
3112,27.378917846679656
3113,24.851165771484375
3114,31.509161529541075
3115,57.42194984436037
3116,21.982903823852553
3117,15.30106842041016
3118,0.9204844665528071
3119,4.775557861328139
3120,5.873176040649469
3121,22.310300979614226
3122,18.804953460693355
3123,33.53437240600579
3124,24.203072204589944
3125,-29.731431427001894
3126,4.29488288879395
3127,51.05154319763187
3128,38.572262115478566
3129,41.37477447509764
3130,6.574880599975586
3131,45.02278106689448
3132,45.1367142486572
3133,31.965539779663118
3134,39.31337097167966
3135,60.43002532958985
3136,33.60628730773931
3137,20.142234573364362
3138,21.889622268676817
3139,28.975444717407186
3140,21.995140533447284
3141,24.61318481445312
3142,60.607351913452135
3143,11.490211181640689
3144,9.234508438110424
3145,21.185589370727484
3146,19.891361999511673
3147,27.96848297119152
3148,10.633449325561514
3149,10.751945724487314
3150,32.48464179992675
3151,17.87912475585938
3152,38.661821365356445
3153,31.805629959106454
3154,19.71582572937018
3155,19.035862503051817
3156,35.82030212402344
3157,39.6777111053467
3158,34.94076011657717
3159,17.53924110412595
3160,28.364964141845803
3161,28.189856491088904
3162,18.316051940917987
3163,36.228354034423774
3164,34.2934337615967
3165,28.2899361419677
3166,8.63170051574707
3167,29.05124153137217
3168,17.44245048522953
3169,30.38599517822263
3170,44.27219017028813
3171,35.4404382324218
3172,26.20774765014653
3173,25.901981048584048
3174,24.58168289184573
3175,23.09774864196777
3176,17.88454475402841
3177,18.579655227661192
3178,10.477535400390593
3179,18.56388252258307
3180,22.232324371337995
3181,21.416393432617156
3182,31.19266174316408
3183,38.503158721923796
3184,52.25434608459477
3185,29.65332649230959
3186,16.907451019287123
3187,15.869204406738277
3188,37.40724815368662
3189,45.89758583068851
3190,19.51294303894042
3191,36.42245315551759
3192,40.192511749267624
3193,35.905026168823156
3194,44.368888092041175
3195,18.96220947265624
3196,24.314610290527412
3197,28.936282806396548
3198,34.00784423828122
3199,42.307548065185415
3200,17.470622253418014
3201,21.12314331054688
3202,14.42622589111329
3203,28.369321899414103
3204,14.43210266113283
3205,25.65608520507817
3206,43.71501495361326
3207,18.771389694213894
3208,40.07453826904293
3209,23.268219451904315
3210,29.201743316650436
3211,29.57861526489262
3212,29.360492401122997
3213,37.48420181274423
3214,33.39856170654298
3215,33.73410858154307
3216,28.152444763183553
3217,9.686567382812541
3218,23.27071105957043
3219,17.465029296874945
3220,22.982437896728584
3221,36.75972167968746
3222,27.153237152099678
3223,18.08103897094736
3224,36.03971588134766
3225,25.318547668456972
3226,49.139953613281364
3227,27.08974884033205
3228,23.035966796875073
3229,18.47955810546887
3230,31.228241882324255
3231,30.644656982421907
3232,17.720202026367247
3233,-1.4895971679687818
3234,-2.3830010986328034
3235,32.66121864318848
3236,27.757391204833993
3237,26.816216278076126
3238,14.004319610595644
3239,4.282014694213899
3240,21.43886016845704
3241,18.678298950195426
3242,31.826949844360342
3243,36.1086809539795
3244,18.331465988159152
3245,38.11697616577146
3246,36.99394226074219
3247,4.628815307617174
3248,29.66937454223637
3249,35.383494796752984
3250,36.29904853820801
3251,26.473837280273415
3252,15.25029739379886
3253,33.54732620239258
3254,21.947451019287087
3255,25.957051086425736
3256,30.708304061889635
3257,25.226954574584965
3258,29.269271545410106
3259,12.837487640380914
3260,32.794962463378965
3261,38.2320895385742
3262,50.58525428771975
3263,40.31138374328623
3264,30.785175476074187
3265,26.084534912109348
3266,14.203895263671939
3267,26.184581298828107
3268,9.934199752807558
3269,26.83748016357424
3270,32.25056358337406
3271,34.35086715698242
3272,14.204603042602571
3273,28.16541923522948
3274,39.62940696716316
3275,36.705461044311505
3276,33.19231880187988
3277,32.31906494140628
3278,46.64612594604489
3279,34.986538391113186
3280,39.44418258666997
3281,46.29769470214842
3282,21.915101318359348
3283,21.16912261962898
3284,26.889004058837827
3285,23.63341964721667
3286,49.669448242187514
3287,36.217271118164035
3288,24.089947204589862
3289,26.072188873290997
3290,8.278665161132722
3291,22.878992156982463
3292,36.90969131469717
3293,31.06027069091806
3294,26.902922821044967
3295,25.93430618286129
3296,24.68064300537094
3297,25.248534545898337
3298,23.218448486328157
3299,29.7535195922851
3300,29.140971221923905
3301,26.00799560546875
3302,29.267522277831972
3303,35.191046905517624
3304,18.0347605895995
3305,21.046182861328248
3306,15.238065490722647
3307,26.94585525512707
3308,50.168007049560515
3309,37.97834487915031
3310,43.237035369872956
3311,27.489079437255896
3312,37.621369781494195
3313,33.91795135498046
3314,53.4540664672852
3315,33.78540191650404
3316,32.45472640991193
3317,36.58096511840836
3318,44.723091430664226
3319,19.84210739135733
3320,14.921400146484302
3321,32.5837945556641
3322,20.379411163330133
3323,23.82793685913066
3324,44.08862045288083
3325,39.16970932006825
3326,25.988942108154106
3327,34.771677093506014
3328,48.6603889465332
3329,43.35734176635742
3330,38.05722427368164
3331,25.098190612793132
3332,38.06875717163098
3333,21.550459899902307
3334,21.731341705322166
3335,37.3486723327635
3336,19.337649230956913
3337,31.93207946777352
3338,32.77455886840812
3339,28.164300994872974
3340,46.878471221923974
3341,24.968474884033185
3342,24.56031356811536
3343,27.858195495605514
3344,42.84182846069348
3345,32.44162368774414
3346,58.50222763061515
3347,37.81029418945309
3348,39.82189910888678
3349,32.576669311523574
3350,21.808975219726562
3351,31.429870452881005
3352,37.98933441162103
3353,11.463933258056613
3354,40.07655593872073
3355,37.32614242553723
3356,29.963125152587963
3357,34.517052764892696
3358,29.76623718261726
3359,46.12474746704106
3360,53.72724761962877
3361,38.73850524902332
3362,37.61222503662111
3363,43.84384933471688
3364,47.23354064941418
3365,37.00553421020527
3366,59.34426803588872
3367,19.321687927246103
3368,0.21288375854510377
3369,40.63747253417978
3370,39.46882049560554
3371,19.40027694702144
3372,30.8997758483888
3373,17.48592437744128
3374,66.80560424804708
3375,67.05230102539053
3376,42.707876739502126
3377,32.819193572998074
3378,32.44368942260735
3379,33.23852783203142
3380,36.21837615966797
3381,38.91726486206062
3382,28.834408416748147
3383,40.59720840454111
3384,38.00159942626965
3385,37.134731140136864
3386,49.63626708984384
3387,30.68172561645497
3388,34.79935699462885
3389,43.80888427734385
3390,45.531431121826245
3391,41.76675399780265
3392,49.64856506347655
3393,24.327855529784983
3394,43.04794204711925
3395,42.10493240356459
3396,25.70470123291011
3397,35.42674041748069
3398,48.090538024902344
3399,10.938749542236337
3400,15.983375854492124
3401,47.02543395996099
3402,68.16980667114262
3403,47.65212860107431
3404,36.89535675048819
3405,26.531548156738154
3406,33.44161956787116
3407,22.342425384521448
3408,32.1869145202636
3409,24.1310842895507
3410,36.78546386718767
3411,21.5526947021483
3412,23.698087768554615
3413,53.587723236084
3414,29.284452972412282
3415,12.97017211914067
3416,28.244883575439644
3417,52.66963729858412
3418,10.338707733154251
3419,25.26388839721676
3420,34.6999896240236
3421,17.074474334716797
3422,8.035723266601735
3423,52.75275955200186
3424,59.83246551513662
3425,36.922713623047
3426,60.097426605224655
3427,45.369347991943414
3428,31.38058319091806
3429,26.06748260498034
3430,51.69965454101566
3431,48.82704177856431
3432,50.150182037353716
3433,102.22036590576181
3434,79.63879577636726
3435,28.012908020019495
3436,48.65973098754898
3437,34.35291015625012
3438,47.03347351074217
3439,45.47100692749018
3440,62.161037597656104
3441,40.539382629394595
3442,38.30310089111322
3443,39.53868148803713
3444,37.73023300170894
3445,29.908895721435556
3446,50.72450393676763
3447,50.42632690429696
3448,46.35800506591818
3449,71.27997970581055
3450,35.77753280639649
3451,46.77922302246088
3452,39.069086608886664
3453,60.29500213623055
3454,10.688476562500227
3455,60.63039169311537
3456,54.982749938964844
3457,56.25958572387708
3458,74.84808425903339
3459,47.109140014648574
3460,-12.952910308837772
3461,42.3210020446777
3462,28.374788360595858
3463,20.227962036132794
3464,53.85479675292959
3465,-0.20474075317360985
3466,28.868106079101608
3467,65.17637680053713
3468,53.47830627441408
3469,67.08808135986328
3470,35.85148498535159
3471,25.819516601562555
3472,39.88814147949233
3473,48.987090148925745
3474,48.51535385131842
3475,34.77054656982432
3476,59.6912005615236
3477,39.77351638793948
3478,72.84088180541994
3479,11.358605041504006
3480,-12.937628326415961
3481,55.756467742919995
3482,74.93328201293934
3483,39.5855386352539
3484,45.13024719238274
3485,36.789433898925836
3486,20.394629516601526
3487,80.77068832397458
3488,52.09341369628919
3489,14.550045623779397
3490,86.9754901123049
3491,59.192222595214844
3492,42.862738494873156
3493,57.753221130371
3494,47.65805404663092
3495,50.64760269165049
3496,65.09164001464842
3497,13.240041961669931
3498,17.88437927246082
3499,37.217512207031405
3500,39.14193405151377
3501,44.1145684814453
3502,46.87086425781263
3503,76.00743698120141
3504,20.870220947265807
3505,48.52049591064451
3506,60.827861938476644
3507,29.893883666992224
3508,58.88473098754889
3509,45.05316299438482
3510,51.37821746826171
3511,63.751060180664126
3512,49.68669555664064
3513,34.95334365844724
3514,39.02782043457023
3515,54.58043945312511
3516,65.16051162719737
3517,63.54734497070331
3518,55.89891006469725
3519,60.233696746826126
3520,47.91308654785166
3521,32.51133285522451
3522,57.116662597656386
3523,74.64749786376956
3524,1.9178689575194312
3525,14.000277862548955
3526,35.9683703613282
3527,56.650065612793014
3528,30.987568664550736
3529,34.7880430603027
3530,79.25710845947287
3531,45.852181243896666
3532,55.288425750732586
3533,43.779373779296975
3534,55.905037536621194
3535,54.899254913330196
3536,24.358516235351544
3537,9.20831665039077
3538,35.31554168701177
3539,100.1204414367678
3540,52.423622131347656
3541,73.12309188842755
3542,56.834781646728516
3543,68.2534077453613
3544,42.53736236572263
3545,68.76872634887695
3546,74.14068527221684
3547,81.90935195922862
3548,63.84876129150393
3549,77.44756729125993
3550,13.194266815185529
3551,42.06091079711905
3552,67.31895217895521
3553,32.5249688720703
3554,1.7817666625976472
3555,57.88882919311527
3556,93.26677932739244
3557,49.261835174560474
3558,18.14727066040041
3559,48.64512863159189
3560,59.456988372802925
3561,27.22937194824226
3562,45.796199340820294
3563,55.05676620483405
3564,45.65634750366212
3565,32.24630310058592
3566,-9.886040344238154
3567,7.6825872802735375
3568,93.8475668334961
3569,78.27953720092773
3570,9.69708206176756
3571,55.97758270263671
3572,44.0716552734375
3573,56.256562652587945
3574,73.38741409301747
3575,63.88833923339848
3576,78.93657638549826
3577,38.16064483642572
3578,82.21448608398441
3579,31.251632690429688
3580,64.88528305053728
3581,46.68553756713868
3582,37.61172210693371
3583,52.31380722045901
3584,56.69907135009771
3585,7.27946487426766
3586,49.19117172241204
3587,47.28353576660152
3588,56.28539489746095
3589,42.51392684936536
3590,20.466242065429697
3591,18.83833786010723
3592,34.472888183593795
3593,59.24552215576182
3594,41.98362030029307
3595,25.96594146728512
3596,70.57774978637713
3597,37.22238800048831
3598,63.621631317138736
3599,84.92909942626943
3600,80.46343231201172
3601,55.811601562499845
3602,62.43363571166992
3603,28.010374908447375
3604,-28.76750686645505
3605,70.8355059814453
3606,70.66068481445313
3607,40.106015167236365
3608,42.09635986328135
3609,-6.157882537841942
3610,17.878589630126953
3611,-36.64083572387676
3612,73.7259852600098
3613,85.51568969726577
3614,92.85497131347665
3615,37.68220474243162
3616,57.38824508666994
3617,65.01262695312494
3618,52.93173721313474
3619,30.29297851562501
3620,33.56242553710945
3621,56.86795104980456
3622,50.82984817504871
3623,31.158578491211074
3624,-20.249837188720676
3625,41.28098281860366
3626,55.35550674438491
3627,57.87822677612303
3628,44.308914642334
3629,28.226249847411964
3630,43.84869689941411
3631,60.38645812988307
3632,48.551971435546875
3633,38.77201690673837
3634,57.9640435791016
3635,13.762766418457204
3636,-25.384491424560338
3637,54.675352020263745
3638,77.77766815185555
3639,23.65350875854506
3640,17.999574890136728
3641,23.51539215087905
3642,4.64407150268562
3643,-19.64250762939446
3644,-104.10259399414053
3645,65.66352645874031
3646,19.098407592773356
3647,116.43590225219714
3648,56.32138488769533
3649,17.435608520507913
3650,-9.305007934570085
3651,20.558002471923828
3652,54.926003723144504
3653,0.00225494384767444
3654,28.95941299438482
3655,61.476069030761664
3656,99.31656311035158
3657,28.049051513671884
3658,41.41874542236337
3659,32.36190704345722
3660,33.67245178222652
3661,58.97364486694346
3662,53.883328552245985
3663,43.62773681640624
3664,34.725676116943305
3665,5.144624176025445
3666,23.008694915771684
3667,20.939709472656205
3668,51.87109207153321
3669,23.83418930053699
3670,56.42237365722667
3671,50.926124572753906
3672,17.9801319885255
3673,45.68977798461924
3674,99.63764129638662
3675,42.92755065917959
3676,82.97849853515618
3677,20.82514633178721
3678,58.35430923461922
3679,45.10008255004891
3680,38.201004638671975
3681,35.957712707519704
3682,52.29161224365225
3683,55.34846282959006
3684,55.071000671386855
3685,40.00215530395508
3686,37.60972351074224
3687,41.25430053710943
3688,72.09536499023443
3689,37.63379394531262
3690,11.642148437500055
3691,30.145404510497883
3692,37.016815643310565
3693,31.189398498535184
3694,17.319104156494177
3695,52.56472305297848
3696,77.10891555786134
3697,34.311165466308694
3698,63.82342834472661
3699,25.516757049560738
3700,17.94713516235356
3701,39.629452667236365
3702,47.32051513671877
3703,32.487033233642705
3704,24.004524536132976
3705,63.207398529052625
3706,25.599024353027517
3707,62.32629852294917
3708,47.437404479980614
3709,24.545441741943478
3710,50.40938644409175
3711,51.313414459228625
3712,30.830231323242288
3713,28.949449768066415
3714,30.045895538330115
3715,57.50020980834961
3716,49.145270233154406
3717,24.368918914794904
3718,8.289674987792978
3719,46.7058999633789
3720,12.800147857666161
3721,9.330923004150463
3722,42.708477172851644
3723,15.690753936767805
3724,45.71336975097665
3725,65.42438735961923
3726,58.38970016479493
3727,81.84028518676769
3728,10.542787780761955
3729,50.5181884765625
3730,33.35191635131832
3731,59.361893157959
3732,30.012267761230532
3733,41.265189514160056
3734,33.9754818725587
3735,45.56364807128921
3736,35.7591258239745
3737,56.479449615478416
3738,39.83694580078122
3739,-28.375393218994304
3740,29.15161178588869
3741,25.324790954589844
3742,-21.312610015869268
3743,42.981404571533176
3744,-2.330853118896357
3745,29.211490173339826
3746,46.57721221923839
3747,15.878320617675854
3748,-9.426825866699119
3749,22.78189376831051
3750,64.24843307495121
3751,-14.434735260009802
3752,28.59720855712885
3753,84.47233642578112
3754,51.81270797729485
3755,22.76435485839852
3756,36.39313201904292
3757,25.363804168701336
3758,108.88536605834952
3759,37.890403442382876
3760,20.841811676025372
3761,-16.17947143554693
3762,38.63897460937483
3763,46.810487823486255
3764,7.731203155517505
3765,11.005877075195485
3766,12.896799468994004
3767,-46.001143951416
3768,44.45370117187508
3769,73.9815142822265
3770,28.003848114013635
3771,33.89143844604496
3772,32.25086364746085
3773,16.747525939941397
3774,38.26550552368167
3775,13.075476379394559
3776,6.041303710937427
3777,41.42661483764641
3778,60.781811981201145
3779,22.877818603515607
3780,69.25637481689455
3781,74.76224609375004
3782,52.247535247802944
3783,55.22905426025386
3784,36.06725875854477
3785,19.053295593261737
3786,26.921214904785074
3787,52.106071319580224
3788,47.36364929199226
3789,43.71269012451171
3790,-5.241789855956995
3791,45.150895690918105
3792,18.750529479980514
3793,58.172286376953025
3794,79.81362503051741
3795,39.06479919433582
3796,42.120546112060765
3797,24.563610076904297
3798,34.98077835083018
3799,32.21851562500001
3800,29.950976409912073
3801,49.659935913085974
3802,38.1642715454102
3803,26.9886576843262
3804,16.85966415405278
3805,11.358734741211038
3806,25.477521362304742
3807,-2.69756988525387
3808,42.42960189819337
3809,41.29725631713859
3810,51.0393461608885
3811,73.65115325927718
3812,34.47192733764655
3813,29.4253326416017
3814,37.5044342041017
3815,47.985886383056595
3816,30.50047744750964
3817,44.089193115234366
3818,49.02491088867191
3819,10.282893981933512
3820,48.98748031616219
3821,35.08889831542956
3822,-22.39889862060545
3823,10.98024108886716
3824,35.728343811035074
3825,22.498300628662037
3826,42.493333129882785
3827,47.02906921386716
3828,15.434882659912091
3829,66.15919128417977
3830,47.65313323974601
3831,21.82211196899425
3832,38.20684738159184
3833,14.708494415283212
3834,44.72720809936527
3835,55.20184967041018
3836,30.45967498779305
3837,9.157864685058712
3838,40.7934051513671
3839,22.746925201415934
3840,37.06064666748057
3841,63.489747161865125
3842,42.73970230102532
3843,65.02587707519524
3844,48.19862228393549
3845,44.586910705566424
3846,16.681600799560556
3847,34.01723190307621
3848,21.28478073120118
3849,43.43545883178717
3850,49.21025451660171
3851,30.103135681152253
3852,21.80794342041031
3853,25.424351043701108
3854,-3.5890956115722474
3855,25.25555999755875
3856,39.712782592773465
3857,-3.0483781433106287
3858,55.22691390991213
3859,42.173277740478625
3860,41.51368667602537
3861,46.36680038452164
3862,51.53558837890637
3863,-41.72947128295891
3864,25.131828613281186
3865,56.30675872802726
3866,52.84501174926754
3867,51.19983123779298
3868,39.09670104980478
3869,43.84695083618158
3870,15.690507965087818
